Calendar Year,Year Built,Number of Buildings,Occupancy,National Median ENERGY STAR Score,Site EUI (kBtu/ft²),National Median Site EUI (kBtu/ft²),Electricity - Weather Normalized Site Electricity Intensity (Grid and Onsite Renewables) (kWh/ft²),Natural Gas - Weather Normalized Site Natural Gas Intensity (therms/ft²),Green Power - Offsite (kWh),Green Power - Onsite and Offsite (kWh),Percent of Electricity that is Green Power,Multifamily Housing - Percent That Can Be Cooled,Multifamily Housing - Percent That Can Be Heated,"Multifamily Housing - Total Number of Residential Living Units Density (Number per 1,000 sq ft)","Multifamily Housing - Number of Residential Living Units in a High-Rise Building Density (Number per 1,000 sq ft)",Multifamily Housing - Number of Residential Living Units in a Mid-Rise Building (5-9 Stories),"Multifamily Housing - Number of Residential Living Units in a Mid-Rise Building Density (Number per 1,000 sq ft)",Water Use (All Water Sources) (kgal),Indoor Water Use (All Water Sources) (kgal),Number of Active Energy Meters - Total,Number of Active Energy Meters - Used to Compute Metrics,Number of Active Energy Meters - Not Used to Compute Metrics,Number of Active IT Meters,Aggregate Meter(s)-Electric – Number of Individual Meters Included,Aggregate Meter(s)-Natural Gas – Number of Individual Meters Included,Aggregate Meter(s)-District Steam – Number of Individual Meters Included,Latitude,Longitude,Community Board,Census Tract (2020),log_Largest Property Use Type - Gross Floor Area (ft²),log_Number of Buildings,log_National Median ENERGY STAR Score,log_Natural Gas Use (kBtu),log_Number of Active Energy Meters - Total,log_Number of Active Energy Meters - Used to Compute Metrics,log_Aggregate Meter(s)-Natural Gas – Number of Individual Meters Included,log_Aggregate Meter(s)-District Steam – Number of Individual Meters Included,Borough_STATEN IS,Largest Property Use Type_Adult Education,Largest Property Use Type_Ambulatory Surgical Center,Largest Property Use Type_Automobile Dealership,Largest Property Use Type_Bank Branch,Largest Property Use Type_Bar/Nightclub,Largest Property Use Type_Bowling Alley,Largest Property Use Type_College/University,Largest Property Use Type_Convention Center,Largest Property Use Type_Courthouse,Largest Property Use Type_Data Center,Largest Property Use Type_Distribution Center,Largest Property Use Type_Enclosed Mall,Largest Property Use Type_Fast Food Restaurant,Largest Property Use Type_Financial Office,Largest Property Use Type_Fire Station,Largest Property Use Type_Fitness Center/Health Club/Gym,Largest Property Use Type_Food Sales,Largest Property Use Type_Food Service,Largest Property Use Type_Hospital (General Medical & Surgical),Largest Property Use Type_Hotel,Largest Property Use Type_Ice/Curling Rink,Largest Property Use Type_Indoor Arena,Largest Property Use Type_K-12 School,Largest Property Use Type_Laboratory,Largest Property Use Type_Library,Largest Property Use Type_Lifestyle Center,Largest Property Use Type_Mailing Center/Post Office,Largest Property Use Type_Manufacturing/Industrial Plant,Largest Property Use Type_Medical Office,Largest Property Use Type_Movie Theater,Largest Property Use Type_Multifamily Housing,Largest Property Use Type_Museum,Largest Property Use Type_Non-Refrigerated Warehouse,Largest Property Use Type_Office,Largest Property Use Type_Other,Largest Property Use Type_Other - Education,Largest Property Use Type_Other - Entertainment/Public Assembly,Largest Property Use Type_Other - Lodging/Residential,Largest Property Use Type_Other - Mall,Largest Property Use Type_Other - Public Services,Largest Property Use Type_Other - Recreation,Largest Property Use Type_Other - Restaurant/Bar,Largest Property Use Type_Other - Services,Largest Property Use Type_Other - Specialty Hospital,Largest Property Use Type_Other - Technology/Science,Largest Property Use Type_Other - Utility,Largest Property Use Type_Outpatient Rehabilitation/Physical Therapy,Largest Property Use Type_Parking,Largest Property Use Type_Performing Arts,"Largest Property Use Type_Personal Services (Health/Beauty, Dry Cleaning, etc.)",Largest Property Use Type_Police Station,Largest Property Use Type_Pre-school/Daycare,Largest Property Use Type_Prison/Incarceration,Largest Property Use Type_Refrigerated Warehouse,"Largest Property Use Type_Repair Services (Vehicle, Shoe, Locksmith, etc.)",Largest Property Use Type_Residence Hall/Dormitory,Largest Property Use Type_Residential Care Facility,Largest Property Use Type_Restaurant,Largest Property Use Type_Retail Store,Largest Property Use Type_Self-Storage Facility,Largest Property Use Type_Senior Living Community,Largest Property Use Type_Single-Family Home,Largest Property Use Type_Social/Meeting Hall,Largest Property Use Type_Stadium (Open),Largest Property Use Type_Strip Mall,Largest Property Use Type_Supermarket/Grocery Store,Largest Property Use Type_Transportation Terminal/Station,Largest Property Use Type_Urgent Care/Clinic/Other Outpatient,Largest Property Use Type_Vehicle Dealership,Largest Property Use Type_Vehicle Repair Services,Largest Property Use Type_Veterinary Office,Largest Property Use Type_Vocational School,Largest Property Use Type_Wastewater Treatment Plant,Largest Property Use Type_Wholesale Club/Supercenter,Largest Property Use Type_Worship Facility,Largest Property Use Type_Zoo
2022,1916,1.0,100,50.0,63.1,79.8,5.2,0.5,0.0,0.0,0.0,80.0,100.0,0.31423,0.11577,21.0,0.11577,,,8.0,8.0,0.0,0.0,,,,40.77906,-73.958032,108.0,15001.0,12.108432252887486,0.0,3.912023005428146,15.945324333110252,2.0794415416798357,2.0794415416798357,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023,1940,1.0,100,50.0,62.3,61.8,6.9,0.4,0.0,0.0,0.0,,,,,,,598.1,598.1,3.0,3.0,0.0,0.0,0.0,0.0,0.0,40.778601,-73.843187,407.0,907.0,11.496206478363355,0.0,3.912023005428146,15.034007317171449,1.0986122886681098,1.0986122886681098,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023,1937,1.0,100,50.0,63.7,76.1,2.8,0.6,0.0,0.0,0.0,100.0,100.0,0.77125,0.0,83.0,0.77125,5598.7,5598.7,5.0,5.0,0.0,0.0,0.0,0.0,0.0,40.745874,-73.877751,404.0,27102.0,11.586343198964391,0.0,3.912023005428146,15.578407465352509,1.6094379124341003,1.6094379124341003,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,1890,1.0,100,50.0,77.4,82.6,5.9,0.6,0.0,0.0,0.0,0.0,90.0,1.01886,0.0,85.0,1.01886,6201.7,6201.7,6.0,6.0,0.0,0.0,,,,40.686709,-74.000898,306.0,47.0,11.33172727696122,0.0,3.912023005428146,15.362093842716105,1.791759469228055,1.791759469228055,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023,1928,1.0,100,50.0,77.9,85.3,4.3,0.6,0.0,0.0,0.0,100.0,100.0,1.02361,0.0,48.0,1.02361,2459.6,2459.6,10.0,10.0,0.0,0.0,0.0,0.0,0.0,40.8455,-73.830646,210.0,26602.0,10.755623689563581,0.0,3.912023005428146,14.828058330319575,2.302585092994046,2.302585092994046,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,1931,1.0,100,50.0,97.4,66.4,4.0,0.0,0.0,0.0,0.0,90.0,100.0,0.75862,0.0,0.0,0.0,4399.3,4399.3,5.0,5.0,0.0,0.0,,,,40.693433,-73.861335,409.0,12.0,10.275051108968611,0.0,3.912023005428146,11.78371566975179,1.6094379124341003,1.6094379124341003,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023,1929,1.0,100,50.0,135.8,128.6,12.3,1.2,0.0,0.0,0.0,,,,,,,,,4.0,4.0,0.0,0.0,0.0,0.0,0.0,40.690074,-73.988923,302.0,43.0,12.484083098285224,0.0,3.912023005428146,17.021440383842695,1.3862943611198906,1.3862943611198906,,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,1910,1.0,100,50.0,60.3,104.0,7.8,0.3,0.0,0.0,0.0,,,,,,,,,5.0,5.0,0.0,0.0,,,,40.678237,-73.945676,308.0,313.0,10.373491181781864,0.0,3.912023005428146,13.88540968534394,1.6094379124341003,1.6094379124341003,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,1928,1.0,100,50.0,30.9,49.0,5.9,0.1,0.0,0.0,0.0,90.0,100.0,0.86136,0.0,42.0,0.86136,,,11.0,11.0,0.0,0.0,,,,40.831017,-73.857731,209.0,72.0,10.794665583595208,0.0,3.912023005428146,13.140399739890427,2.3978952727983707,2.3978952727983707,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,1940,1.0,100,50.0,10.2,50.3,1.7,0.0,0.0,0.0,0.0,100.0,100.0,0.47146,0.47146,0.0,0.0,,,4.0,4.0,0.0,0.0,,,,40.769861,-73.992404,104.0,13502.0,12.003472868363579,0.0,3.912023005428146,13.500799813124575,1.3862943611198906,1.3862943611198906,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,1931,1.0,30,50.0,8.4,88.2,0.3,,0.0,0.0,0.0,,,,,,,1216.7,1216.7,2.0,2.0,0.0,0.0,,,,40.739172,-73.936565,402.0,19902.0,11.072216525421487,0.0,3.912023005428146,13.065687200210771,0.6931471805599453,0.6931471805599453,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,1923,1.0,90,50.0,61.3,74.9,6.8,0.4,0.0,0.0,0.0,,,,,,,856.5,856.5,4.0,4.0,0.0,0.0,,,,40.861357,-73.921185,112.0,299.0,10.596634733096073,0.0,3.912023005428146,14.229274468887134,1.3862943611198906,1.3862943611198906,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023,1971,1.0,100,50.0,26.4,42.5,8.4,,0.0,0.0,0.0,90.0,100.0,1.23348,0.0,42.0,1.23348,1470.7,1470.7,5.0,5.0,0.0,0.0,0.0,0.0,0.0,40.764419,-73.925624,401.0,75.0,10.435585311577658,0.0,3.912023005428146,,1.6094379124341003,1.6094379124341003,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023,1915,1.0,100,50.0,66.1,92.1,4.9,0.6,0.0,0.0,0.0,100.0,100.0,0.26,0.26,0.0,0.0,1159.5,1159.5,6.0,6.0,0.0,0.0,0.0,0.0,0.0,40.755259,-73.992954,104.0,111.0,11.473685551632625,0.0,3.912023005428146,15.424341926487802,1.791759469228055,1.791759469228055,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,1922,1.0,100,50.0,179.8,139.9,31.3,0.7,0.0,0.0,0.0,,,,,,,,,10.0,10.0,0.0,0.0,,,,40.860854,-73.892217,206.0,38304.0,9.961756460660103,0.0,3.912023005428146,14.808503038101806,2.302585092994046,2.302585092994046,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,1963,1.0,100,50.0,72.9,90.6,3.2,0.6,0.0,0.0,0.0,100.0,100.0,0.89813,0.0,96.0,0.89813,3981.5,3981.5,5.0,5.0,0.0,0.0,,,,40.638446,-73.96768,314.0,526.0,11.579546191812124,0.0,3.912023005428146,15.620860473952328,1.6094379124341003,1.6094379124341003,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023,1925,1.0,100,50.0,97.5,58.5,14.0,0.1,0.0,0.0,0.0,20.0,100.0,0.37386,0.1694,18.0,0.10515,8212.9,8212.9,12.0,12.0,0.0,0.0,0.0,0.0,0.0,40.766497,-73.967199,108.0,122.0,12.05052348828906,0.0,3.912023005428146,14.352554069521165,2.4849066497880004,2.4849066497880004,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,2000,2.0,100,50.0,61.5,79.7,4.9,0.5,0.0,0.0,0.0,90.0,90.0,1.1604,0.0,70.0,1.1604,3749.2,3749.2,10.0,5.0,5.0,0.0,,,,,,,,11.007485313480576,0.6931471805599453,3.912023005428146,14.803638113457112,2.302585092994046,1.6094379124341003,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023,1925,1.0,100,50.0,74.9,87.4,5.4,0.1,0.0,0.0,0.0,100.0,100.0,1.25,0.0,37.0,1.25,3175.5,3175.5,8.0,8.0,0.0,0.0,0.0,0.0,0.0,40.847659,-73.910152,205.0,22701.0,10.295529640312152,0.0,3.912023005428146,12.187399380264553,2.0794415416798357,2.0794415416798357,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,1962,1.0,100,50.0,23.5,51.8,5.5,0.0,0.0,0.0,0.0,90.0,100.0,0.81901,0.81901,0.0,0.0,39478.4,39478.4,2.0,2.0,0.0,0.0,,,,40.821609,-73.872835,209.0,28.0,12.523518596281345,0.0,3.912023005428146,13.970032597400445,0.6931471805599453,0.6931471805599453,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,1936,1.0,95,50.0,133.8,104.4,3.0,0.0,0.0,0.0,0.0,0.0,90.0,1.1534,0.0,0.0,0.0,2115.4,2115.4,8.0,8.0,0.0,0.0,,,,40.774416,-73.914627,401.0,115.0,10.453918430894479,0.0,3.912023005428146,11.282253647235228,2.0794415416798357,2.0794415416798357,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023,2009,1.0,90,50.0,38.2,172.8,,0.4,,,,,,,,,,7972.7,7972.7,2.0,2.0,0.0,0.0,0.0,0.0,0.0,40.768306,-73.867533,403.0,357.0,11.81039696424171,0.0,3.912023005428146,15.454468436934366,0.6931471805599453,0.6931471805599453,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023,1972,2.0,95,50.0,65.1,75.0,6.8,0.5,0.0,0.0,0.0,100.0,100.0,0.81369,0.0,214.0,0.81369,,,6.0,6.0,0.0,0.0,0.0,0.0,0.0,40.857975,-73.895519,205.0,38303.0,12.479909311159902,0.6931471805599453,3.912023005428146,16.214297560326358,1.791759469228055,1.791759469228055,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,1922,1.0,90,50.0,69.0,59.1,12.9,0.3,0.0,0.0,0.0,100.0,100.0,0.91959,0.0,34.0,0.91959,1466.2,1466.2,7.0,7.0,0.0,0.0,,,,40.685968,-74.000288,306.0,49.0,10.517943195514293,0.0,3.912023005428146,13.73538451348499,1.9459101490553132,1.9459101490553132,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023,1914,1.0,100,50.0,116.6,85.2,6.6,1.0,0.0,0.0,0.0,100.0,100.0,1.06667,1.06667,0.0,0.0,,,6.0,6.0,0.0,0.0,0.0,0.0,0.0,40.848866,-73.906489,205.0,23302.0,10.627406391762827,0.0,3.912023005428146,15.173471003113047,1.791759469228055,1.791759469228055,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2022,2013,1.0,100,50.0,66.4,73.3,4.7,0.5,0.0,0.0,0.0,100.0,100.0,1.28393,0.0,0.0,0.0,1568.1,1568.1,6.0,5.0,1.0,0.0,,,,40.664352,-73.884169,305.0,1122.0,10.569854317561104,0.0,3.912023005428146,14.482541714614447,1.791759469228055,1.6094379124341003,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023,1939,1.0,100,50.0,68.0,77.0,3.8,0.6,0.0,0.0,0.0,0.0,90.0,0.78652,0.0,42.0,0.78652,,,11.0,11.0,0.0,0.0,0.0,0.0,0.0,40.853134,-73.866746,211.0,22404.0,10.885566024948286,0.0,3.912023005428146,14.894829215775536,2.3978952727983707,2.3978952727983707,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
