Calendar Year,Year Built,Number of Buildings,Occupancy,National Median ENERGY STAR Score,Site EUI (kBtu/ft²),National Median Site EUI (kBtu/ft²),Electricity - Weather Normalized Site Electricity Intensity (Grid and Onsite Renewables) (kWh/ft²),Natural Gas - Weather Normalized Site Natural Gas Intensity (therms/ft²),Green Power - Offsite (kWh),Green Power - Onsite and Offsite (kWh),Percent of Electricity that is Green Power,Multifamily Housing - Percent That Can Be Cooled,Multifamily Housing - Percent That Can Be Heated,"Multifamily Housing - Total Number of Residential Living Units Density (Number per 1,000 sq ft)","Multifamily Housing - Number of Residential Living Units in a High-Rise Building Density (Number per 1,000 sq ft)",Multifamily Housing - Number of Residential Living Units in a Mid-Rise Building (5-9 Stories),"Multifamily Housing - Number of Residential Living Units in a Mid-Rise Building Density (Number per 1,000 sq ft)",Water Use (All Water Sources) (kgal),Indoor Water Use (All Water Sources) (kgal),Number of Active Energy Meters - Total,Number of Active Energy Meters - Used to Compute Metrics,Number of Active Energy Meters - Not Used to Compute Metrics,Number of Active IT Meters,Aggregate Meter(s)-Electric – Number of Individual Meters Included,Aggregate Meter(s)-Natural Gas – Number of Individual Meters Included,Aggregate Meter(s)-District Steam – Number of Individual Meters Included,Latitude,Longitude,Community Board,Census Tract (2020),log_Largest Property Use Type - Gross Floor Area (ft²),log_Number of Buildings,log_National Median ENERGY STAR Score,log_Natural Gas Use (kBtu),log_Number of Active Energy Meters - Total,log_Number of Active Energy Meters - Used to Compute Metrics,log_Aggregate Meter(s)-Natural Gas – Number of Individual Meters Included,log_Aggregate Meter(s)-District Steam – Number of Individual Meters Included,Borough_STATEN IS,Largest Property Use Type_Adult Education,Largest Property Use Type_Ambulatory Surgical Center,Largest Property Use Type_Automobile Dealership,Largest Property Use Type_Bank Branch,Largest Property Use Type_Bar/Nightclub,Largest Property Use Type_Bowling Alley,Largest Property Use Type_College/University,Largest Property Use Type_Convention Center,Largest Property Use Type_Courthouse,Largest Property Use Type_Data Center,Largest Property Use Type_Distribution Center,Largest Property Use Type_Enclosed Mall,Largest Property Use Type_Fast Food Restaurant,Largest Property Use Type_Financial Office,Largest Property Use Type_Fire Station,Largest Property Use Type_Fitness Center/Health Club/Gym,Largest Property Use Type_Food Sales,Largest Property Use Type_Food Service,Largest Property Use Type_Hospital (General Medical & Surgical),Largest Property Use Type_Hotel,Largest Property Use Type_Ice/Curling Rink,Largest Property Use Type_Indoor Arena,Largest Property Use Type_K-12 School,Largest Property Use Type_Laboratory,Largest Property Use Type_Library,Largest Property Use Type_Lifestyle Center,Largest Property Use Type_Mailing Center/Post Office,Largest Property Use Type_Manufacturing/Industrial Plant,Largest Property Use Type_Medical Office,Largest Property Use Type_Movie Theater,Largest Property Use Type_Multifamily Housing,Largest Property Use Type_Museum,Largest Property Use Type_Non-Refrigerated Warehouse,Largest Property Use Type_Office,Largest Property Use Type_Other,Largest Property Use Type_Other - Education,Largest Property Use Type_Other - Entertainment/Public Assembly,Largest Property Use Type_Other - Lodging/Residential,Largest Property Use Type_Other - Mall,Largest Property Use Type_Other - Public Services,Largest Property Use Type_Other - Recreation,Largest Property Use Type_Other - Restaurant/Bar,Largest Property Use Type_Other - Services,Largest Property Use Type_Other - Specialty Hospital,Largest Property Use Type_Other - Technology/Science,Largest Property Use Type_Other - Utility,Largest Property Use Type_Outpatient Rehabilitation/Physical Therapy,Largest Property Use Type_Parking,Largest Property Use Type_Performing Arts,"Largest Property Use Type_Personal Services (Health/Beauty, Dry Cleaning, etc.)",Largest Property Use Type_Police Station,Largest Property Use Type_Pre-school/Daycare,Largest Property Use Type_Prison/Incarceration,Largest Property Use Type_Refrigerated Warehouse,"Largest Property Use Type_Repair Services (Vehicle, Shoe, Locksmith, etc.)",Largest Property Use Type_Residence Hall/Dormitory,Largest Property Use Type_Residential Care Facility,Largest Property Use Type_Restaurant,Largest Property Use Type_Retail Store,Largest Property Use Type_Self-Storage Facility,Largest Property Use Type_Senior Living Community,Largest Property Use Type_Single-Family Home,Largest Property Use Type_Social/Meeting Hall,Largest Property Use Type_Stadium (Open),Largest Property Use Type_Strip Mall,Largest Property Use Type_Supermarket/Grocery Store,Largest Property Use Type_Transportation Terminal/Station,Largest Property Use Type_Urgent Care/Clinic/Other Outpatient,Largest Property Use Type_Vehicle Dealership,Largest Property Use Type_Vehicle Repair Services,Largest Property Use Type_Veterinary Office,Largest Property Use Type_Vocational School,Largest Property Use Type_Wastewater Treatment Plant,Largest Property Use Type_Wholesale Club/Supercenter,Largest Property Use Type_Worship Facility,Largest Property Use Type_Zoo,ENERGY STAR Score
2022,1930,1.0,100,50.0,43.9,65.3,7.7,0.2,0.0,0.0,0.0,,,,,,,,,2.0,2.0,0.0,0.0,,,,40.665523,-73.909658,316.0,912.0,11.301290435838887,0.0,3.912023005428146,14.140849621593153,0.6931471805599453,0.6931471805599453,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2022,1913,1.0,100,50.0,100.7,72.9,11.2,0.6,0.0,0.0,0.0,,,,,,,,,2.0,2.0,0.0,0.0,,,,40.604859,-73.752265,414.0,103202.0,9.71414138080521,0.0,3.912023005428146,13.851548326303528,0.6931471805599453,0.6931471805599453,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2022,1910,2.0,100,50.0,87.6,90.7,3.6,0.8,0.0,0.0,0.0,100.0,100.0,0.42934,0.0,0.0,0.0,1365.0,1365.0,7.0,4.0,3.0,0.0,,,,40.695514,-73.995734,302.0,301.0,10.64363758669141,0.6931471805599453,3.912023005428146,14.960942849084914,1.9459101490553132,1.3862943611198906,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2022,1920,2.0,100,50.0,116.2,84.3,6.6,0.9,0.0,0.0,0.0,90.0,100.0,0.29464,0.0,13.0,0.29464,,,7.0,7.0,0.0,0.0,,,,40.724043,-73.990252,103.0,3602.0,10.69471380325571,0.6931471805599453,3.912023005428146,15.226790196161181,1.9459101490553132,1.9459101490553132,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2023,1998,1.0,100,50.0,16.7,112.5,,0.2,,,,100.0,100.0,0.4,0.0,0.0,0.0,,,2.0,2.0,0.0,0.0,0.0,0.0,0.0,40.700256,-73.953805,301.0,53102.0,9.210340371976184,0.0,3.912023005428146,12.02335100871488,0.6931471805599453,0.6931471805599453,-inf,-inf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2023,2015,1.0,100,50.0,53.2,56.2,9.8,0.2,0.0,0.0,0.0,100.0,100.0,0.40488,0.0,15.0,0.40488,639.2,639.2,7.0,7.0,0.0,0.0,0.0,0.0,0.0,40.703062,-73.985739,302.0,21.0,10.519969648160588,0.0,3.912023005428146,13.575093677979607,1.9459101490553132,1.9459101490553132,-inf,-inf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2022,1951,1.0,100,50.0,50.5,106.0,5.5,0.3,0.0,0.0,0.0,,,,,,,,,3.0,3.0,0.0,0.0,,,,40.692991,-73.987271,302.0,11.0,13.005762143145498,0.0,3.912023005428146,16.46097607550011,1.0986122886681098,1.0986122886681098,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2023,2021,1.0,100,50.0,5.4,18.1,1.4,0.0,0.0,0.0,0.0,,,,,,,20.0,20.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,40.645602,-74.092344,501.0,81.0,11.93292444285543,0.0,3.912023005428146,11.238488619268468,1.3862943611198906,1.3862943611198906,-inf,-inf,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2023,1916,1.0,100,50.0,49.0,48.5,14.6,0.0,0.0,0.0,0.0,,,,,,,584.9,584.9,2.0,2.0,0.0,0.0,0.0,0.0,0.0,40.664416,-73.896352,305.0,1130.0,10.581521095286025,0.0,3.912023005428146,11.500174516044796,0.6931471805599453,0.6931471805599453,-inf,-inf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2022,1922,1.0,100,50.0,8.3,40.0,2.4,0.0,0.0,0.0,0.0,,,,,,,,,3.0,3.0,0.0,0.0,,,,40.832627,-73.919398,204.0,195.0,11.454236468621549,0.0,3.912023005428146,-inf,1.0986122886681098,1.0986122886681098,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2022,1929,1.0,100,50.0,57.4,65.5,6.4,0.2,0.0,0.0,0.0,,,,,,,449.4,449.4,5.0,5.0,0.0,0.0,,,,40.860154,-73.8984,205.0,23703.0,10.645424897265505,0.0,3.912023005428146,13.819203729801892,1.6094379124341003,1.6094379124341003,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2023,2006,1.0,100,50.0,38.9,,11.3,,0.0,0.0,0.0,,,,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,40.857745,-73.882447,206.0,397.0,12.177889197055885,0.0,3.912023005428146,,0.0,0.0,-inf,-inf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2022,1955,3.0,5,50.0,25.1,40.4,1.1,,0.0,0.0,0.0,,,,,,,,,3.0,3.0,0.0,0.0,,,,40.72189,-73.960017,301.0,557.0,12.072541252905651,1.0986122886681098,3.912023005428146,15.134690015254433,1.0986122886681098,1.0986122886681098,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2023,1950,1.0,100,50.0,48.9,40.0,14.3,,0.0,0.0,0.0,,,,,,,,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,40.744099,-73.709845,413.0,157902.0,6.093569770045136,0.0,3.912023005428146,,0.0,0.0,-inf,-inf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2023,1960,1.0,100,50.0,28.9,40.0,8.4,0.0,0.0,0.0,0.0,,,,,,,439.1,439.1,7.0,7.0,0.0,0.0,0.0,0.0,0.0,40.770716,-73.833721,407.0,869.0,10.600278088010873,0.0,3.912023005428146,-inf,1.9459101490553132,1.9459101490553132,-inf,-inf,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2022,1940,1.0,100,50.0,136.6,,35.6,0.1,0.0,0.0,0.0,,,,,,,236.0,236.0,3.0,3.0,0.0,0.0,,,,40.721247,-73.845476,406.0,711.0,11.832120739259471,0.0,3.912023005428146,14.49069751495948,1.0986122886681098,1.0986122886681098,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2022,1928,1.0,100,50.0,121.9,62.9,17.0,0.0,0.0,0.0,0.0,100.0,100.0,0.82345,0.0,0.0,0.0,527.0,527.0,5.0,5.0,0.0,0.0,,,,40.749421,-73.884262,403.0,283.0,9.810055607743575,0.0,3.912023005428146,10.789319076925574,1.6094379124341003,1.6094379124341003,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2022,1950,1.0,100,50.0,50.4,58.4,7.1,0.3,0.0,0.0,0.0,,,,,,,1126.8,1126.8,3.0,3.0,0.0,0.0,,,,40.61224,-73.912601,318.0,698.0,10.923182888519593,0.0,3.912023005428146,14.156970336096526,1.0986122886681098,1.0986122886681098,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2023,1857,1.0,100,50.0,77.5,87.5,13.0,0.4,0.0,0.0,0.0,,,,,,,3165.9,3165.9,3.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,,12.057624840025474,0.0,3.912023005428146,15.541975202351422,1.0986122886681098,1.0986122886681098,-inf,-inf,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2022,2008,1.0,90,50.0,6.9,17.8,1.9,0.0,0.0,0.0,0.0,,,,,,,11.0,11.0,2.0,2.0,0.0,0.0,,,,40.663456,-73.958354,309.0,327.0,10.730400473259067,0.0,3.912023005428146,9.878754189115453,0.6931471805599453,0.6931471805599453,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2022,2001,9.0,100,50.0,53.1,47.7,7.3,0.3,0.0,0.0,0.0,,,,,,,,,15.0,15.0,0.0,0.0,,,,40.658885,-74.006762,307.0,1802.0,14.446221007078432,2.1972245773362196,3.912023005428146,18.719315194050594,2.70805020110221,2.70805020110221,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2022,1901,1.0,100,50.0,68.2,82.2,4.8,0.0,0.0,0.0,0.0,100.0,100.0,0.35244,0.0,6.0,0.14098,,,6.0,6.0,0.0,0.0,,,,40.783632,-73.956777,108.0,15002.0,10.658670124015526,0.0,3.912023005428146,11.184421397998193,1.791759469228055,1.791759469228055,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2022,2003,1.0,100,50.0,81.0,54.7,14.9,0.3,0.0,0.0,0.0,100.0,100.0,0.34377,0.0,17.0,0.34377,1976.4,1976.4,5.0,5.0,0.0,0.0,,,,40.726215,-73.998914,102.0,49.0,10.808757781126818,0.0,3.912023005428146,14.19866182030488,1.6094379124341003,1.6094379124341003,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2022,1950,1.0,100,50.0,93.5,64.1,12.0,0.5,0.0,0.0,0.0,100.0,100.0,1.22807,0.0,0.0,0.0,1321.1,1321.1,16.0,16.0,0.0,0.0,,,,40.765282,-73.917927,401.0,6502.0,9.781545881730885,0.0,3.912023005428146,14.348488986371398,2.772588722239781,2.772588722239781,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2022,1999,1.0,100,50.0,30.6,34.6,8.8,,0.0,0.0,0.0,,,,,,,77.0,77.0,1.0,1.0,0.0,0.0,,,,40.673446,-73.986157,306.0,11901.0,10.054920256296338,0.0,3.912023005428146,,0.0,0.0,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2023,1957,1.0,100,50.0,188.2,66.6,18.0,1.5,0.0,0.0,0.0,,,,,,,,,2.0,2.0,0.0,0.0,0.0,0.0,0.0,40.622468,-74.078511,501.0,29.0,6.403574197934815,0.0,3.912023005428146,11.193725205268558,0.6931471805599453,0.6931471805599453,-inf,-inf,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2022,1963,1.0,100,50.0,6.0,,1.7,0.0,0.0,0.0,0.0,,,,,,,,,4.0,4.0,0.0,0.0,,,,40.648868,-73.910596,318.0,960.0,10.165851817003619,0.0,3.912023005428146,7.170119543449628,1.3862943611198906,1.3862943611198906,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2023,1990,1.0,100,50.0,127.7,22.8,27.1,0.4,0.0,0.0,0.0,,,,,,,,,9.0,9.0,0.0,0.0,0.0,0.0,0.0,40.851999,-73.843769,211.0,296.0,9.472704636443673,0.0,3.912023005428146,13.679681670976773,2.1972245773362196,2.1972245773362196,-inf,-inf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2023,1997,1.0,100,50.0,139.2,52.1,23.6,0.7,0.0,0.0,0.0,,,,,,,12855.3,12855.3,5.0,5.0,0.0,0.0,0.0,0.0,0.0,40.764393,-73.823351,407.0,116301.0,11.5291924374341,0.0,3.912023005428146,15.59927191069475,1.6094379124341003,1.6094379124341003,-inf,-inf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
